"edcode","data_cut_off_date","original_underlying_exposure_identifier","format","spv_country","deal_vintage","unique_identifier","original_obligor_identifier","redemption_date","geographic_region_obligor","customer_type","nace_industry_code","obligor_basel_iii_segment","enterprise_size","revenue","total_debt","ebitda","free_cashflow","date_of_financials","debt_type","seniority","syndicated","origination_date","maturity_date","purpose","original_principal_balance","current_principal_balance","total_credit_limit","amortisation_type","principal_grace_period_end_date","scheduled_principal_payment_frequency","scheduled_interest_payment_frequency","payment_due","payment_due_interest","balloon_amount","interest_rate_type","current_interest_rate","current_interest_rate_index","current_interest_rate_margin","interest_rate_reset_interval","interest_rate_cap","interest_rate_floor","revision_margin_1","interest_revision_date_1","revision_margin_2","interest_revision_date_2","revision_margin_3","interest_revision_date_3","revised_interest_rate_index","arrears_balance","number_of_days_in_arrears","number_of_days_in_arrears_interest","reason_for_default_or_foreclosure","default_amount","default_date","allocated_losses","cumulative_recoveries","recovery_source","deposit_amount","percentage_of_prepayments_allowed_per_year","date_last_in_arrears","date_of_repurchase","date_of_restructuring","pool_addition_date","prepayment_date","prepayment_fee_end_date","prepayment_lockout_end_date","cumulative_prepayments","enterprise_value","market_value","prepayment_fee","prior_principal_balance","number_of_payments_before_securitisation","purchase_price","account_status","credit_impaired_obligor","current_interest_rate_tenor","geographic_region_classification","international_securities_identification_number","leveraged_transaction","managed_by_clo","new_obligor_identifier","new_underlying_exposure_identifier","original_lender_establishment_country","original_lender_legal_entity_identifier","origination_channel","originator_establishment_country","originator_legal_entity","payment_in_kind","recourse","revised_interest_rate_tenor","securitised_receivables","special_scheme","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","040-620-0061616","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","294384","","ITH42","ENEO","L68.2.0","RETL","MICE","6000","60000","0","7000","12/31/2015","LOLE","","","11/30/2006","11/30/2026","OTHR","180000","18222","","FRXX","","MNTH","MNTH","438.71","","","FLFL","5.5999999046326","EURI","3.2000000476837","1","","3.2","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","12/1/2006","0","197000","","","","154","100","PERF","1","SEMI","2016","","","","294384","040-620-0061616","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","043-620-0100660","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","25081","","ITH42","ENEO","I55.1.0","SMEX","MEDE","1683000","1907000","845000","-1000","12/31/2021","LOLE","","","1/12/2018","6/30/2035","EQPI","400000","169610.5","","FRXX","6/30/2021","SEMI","SEMI","9403.29","","","FLIF","3.9500000476837","EURI","3.75","6","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","1/14/2021","","1/13/2018","194000","12558000","","","","3","100","PERF","1","SEMI","2016","","","","25081","043-620-0100660","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","062-620-0070155","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","423561","","ITH41","ENEO","I56.1.0","RETL","","","","","","","LOLE","","","2/17/2009","9/30/2030","OTHR","200000","98606.15","","FRXX","9/30/2020","MNTH","MNTH","1256.17","","","FLIF","4.1999998092651","EURI","1.7999999523163","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","2/18/2009","0","","","","","128","100","PERF","1","SEMI","2016","","","","423561","062-620-0070155","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","028-610-0108232","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","222436","11/30/2022","ITH42","ENEO","","SMEX","","","","","","","LOLE","","","11/26/2018","","OTHR","","0","","FRXX","","","","","","","","0","","0","","","","","","","","","","","0","0","","","0","","0","0","","0","","","","","","","","","0","","","","","11","","RDMD","1","","2016","","","","222436","028-610-0108232","","549300B0FLNFTFYQDJ30","","IT","549300B0FLNFTFYQDJ30","","","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","065-620-0060090","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","438366","","ITH42","CNEO","F43.2.2","RETL","NATP","838000","202000","140000","-26000","12/31/2018","LOLE","","","9/4/2006","12/31/2027","OTHR","320000","108946.97","","FRXX","6/30/2021","MNTH","MNTH","1941.03","","","FLIF","3.4000000953674","EURI","1","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","9/5/2006","0","44000","","","","157","100","PERF","1","SEMI","2016","","","","438366","065-620-0060090","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","102-620-0090108","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","39760","","ITH41","ENEO","M69.2.0","RETL","SMAE","1656000","1962000","312000","-311000","12/31/2021","LOLE","","","11/26/2014","2/29/2032","OTHR","400000","273200.12","","FRXX","6/30/2021","MNTH","MNTH","3390.55","","","FLFL","5.4000000953674","EURI","3","1","","3","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","11/27/2014","0","4070000","","","","59","100","PERF","1","SEMI","2016","","","","39760","102-620-0090108","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","010-610-0103364","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","469635","","ITH42","CNEO","G46.3.9","RETL","MICE","83000","49000","5000","1000","12/31/2020","LOLE","","","4/17/2018","2/28/2025","OVRD","75000","36959.34","","FRXX","12/31/2021","MNTH","MNTH","1526.1","","","FLIF","6.4000000953674","EURI","4.5","1","","","","","","","","","","0","0","","UPXX","49307.01","7/1/2021","0","0","","0","100","11/30/2022","","9/23/2021","10/9/2019","","","4/18/2018","0","614000","","","","17","100","DFLT","1","QUTR","2016","","","","469635","010-610-0103364","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","012-610-0110834","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","93289","","ITH33","ENEO","I56.3.0","RETL","MICE","132000","0","65000","0","12/31/2022","LOLE","","","4/9/2019","9/30/2023","OTHR","15000","3950.15","","FRXX","6/30/2021","MNTH","MNTH","484.49","","","FLIF","6.9000000953674","EURI","5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","4/10/2019","0","0","","","","6","100","PERF","1","QUTR","2016","","","","93289","012-610-0110834","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","025-630-0071853","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","200751","","ITH42","ENEO","C25.1.2","RETL","MICE","393000","328000","62000","46000","12/31/2021","LOLE","","","9/9/2010","11/30/2027","OVRD","560000","198553.76","","OTHR","6/30/2021","MNTH","MNTH","3749.48","","","FLIF","3.7799999713898","EURI","1.3799999952316","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","9/10/2010","0","862000","","","","109","100","PERF","1","SEMI","2016","","","","200751","025-630-0071853","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","025-640-0073076","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","306593","","ITH42","ENEO","A1.2.1","RETL","","","","","","","LOLE","","","6/13/2013","6/30/2024","OTHR","40000","7670.33","","FRXX","6/30/2021","MNTH","MNTH","486.81","","","FLIF","7.6500000953674","EURI","5.25","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","6/14/2013","0","","","","","76","100","PERF","1","SEMI","2016","","","","306593","025-640-0073076","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","036-620-0090286","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","108303","","ITH42","ENEO","I56.3.0","RETL","MICE","283000","257000","49000","-78000","12/31/2016","LOLE","","","10/31/2015","9/30/2027","EQPI","190557.02","85506.01","","FRXX","9/30/2020","MNTH","MNTH","1710.53","","","FLFL","3.9000000953674","EURI","1.5","1","","1.5","","","","","","","","1710.53","0","","","0","","0","0","","0","100","12/31/2022","","","10/9/2019","","","11/1/2015","0","308000","","","","47","100","PERF","1","SEMI","2016","","","","108303","036-620-0090286","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","046-610-0108041","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","418947","","ITH43","ENEO","I56.3.0","RETL","MICE","288000","0","13000","7000","12/31/2015","LOLE","","","12/27/2018","12/31/2025","OTHR","20000","12689.57","","FRXX","12/31/2021","MNTH","MNTH","421.47","","","FLIF","6.4000000953674","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","12/28/2018","0","20000","","","","10","100","PERF","1","QUTR","2016","","","","418947","046-610-0108041","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","061-620-0070545","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","403817","","ITH43","ENEO","F41.2.0","RETL","MICE","28000","56000","15000","9000","12/31/2021","LOLE","","","6/29/2012","3/31/2027","OTHR","159217.01","56013.43","","OTHR","6/30/2021","MNTH","MNTH","1295.61","","","FLIF","5.6500000953674","EURI","3.25","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","6/30/2012","0","373000","","","","88","100","PERF","1","SEMI","2016","","","","403817","061-620-0070545","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","064-620-0101764","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","476422","","ITH42","CNEO","L68.2.0","RETL","MICE","82000","163000","7000","0","12/31/2021","LOLE","","","2/20/2018","6/30/2029","EQPI","50000","34409.63","","FRXX","6/30/2021","MNTH","MNTH","563.74","","","FLIF","4.9000000953674","EURI","3","1","","","","","","","","","","563.74","0","","","0","","0","0","","0","100","12/31/2022","","","10/9/2019","","","2/21/2018","0","299000","","","","20","100","PERF","1","QUTR","2016","","","","476422","064-620-0101764","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","066-610-0110178","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","121861","","ITH42","ENEO","C25.6.1","RETL","MICE","952000","32000","93000","-36000","12/31/2022","LOLE","","","2/26/2019","4/30/2027","OVRD","70000","46334.39","","FRXX","6/30/2021","MNTH","MNTH","1117.52","","","FLIF","6.6500000953674","EURI","4.75","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","2/27/2019","0","1031000","","","","8","100","PERF","1","QUTR","2016","","","","121861","066-610-0110178","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","069-620-0107006","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","483911","","ITC4C","CNEO","L68.2.0","SMEX","MEDE","463000","263000","754000","1070000","12/31/2021","LOLE","","","10/30/2018","7/31/2022","OVRD","7500000","3982175.5","","FRXX","11/30/2021","MNTH","MNTH","0","","","FLFL","3.5","EURI","3.5","1","","3.5","","","","","","","","0","0","","UPPD","5932762.9","9/22/2022","0","0","","0","100","7/31/2022","","11/5/2021","10/9/2019","10/1/2021","","10/31/2018","980000","20638000","","9800","","12","100","DFLT","1","QUTR","2016","","","","483911","069-620-0107006","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","074-610-0103572","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","470645","","ITH44","CNEO","I56.1.0","RETL","SMAE","951000","460000","127000","-87000","12/31/2016","LOLE","","","5/30/2018","2/28/2025","OVRD","75000","35622.42","","FRXX","12/31/2021","MNTH","MNTH","1626.88","","","FLIF","7.8499999046326","EURI","5.9499998092651","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","9/17/2021","10/9/2019","","","5/31/2018","0","555000","","","","17","100","RNAR","1","QUTR","2016","","","","470645","074-610-0103572","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","101-620-0090325","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","158655","","ITH42","CNEO","L68.1.0","RETL","","","","","","","LOLE","","","5/12/2016","4/30/2031","EQPI","240000","56276.25","","FRXX","4/30/2017","MNTH","MNTH","722.05","","","FLFL","4.1999998092651","EURI","1.7999999523163","1","","1.8","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","3/17/2017","","5/13/2016","150000","","","","","41","100","PERF","1","SEMI","2016","","","","158655","101-620-0090325","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","102-620-0060006","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","460031","","ITH34","ENEO","L68.2.0","RETL","MICE","36000","271000","19000","0","12/31/2020","LOLE","","","11/10/2009","11/30/2024","OTHR","400000","61209.44","","FRXX","11/30/2009","MNTH","MNTH","2824.59","","","FLFL","4.1500000953674","EURI","2.25","1","","2.25","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","11/11/2009","0","1028000","","","","119","100","PERF","1","QUTR","2016","","","","460031","102-620-0060006","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","003-610-0090433","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","335811","","ITH43","ENEO","G46.7.2","RETL","SMAE","8063000","17000","706000","679000","12/31/2021","LOLE","","","9/22/2017","6/30/2023","OTHR","70000","7440.49","","FRXX","9/30/2020","MNTH","MNTH","1288.68","","","FLFL","5.1500000953674","EURI","2.75","1","","2.75","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","9/23/2017","0","2964000","","","","25","100","PERF","1","SEMI","2016","","","","335811","003-610-0090433","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","014-630-0090068","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","133743","","ITC41","CNEO","F41.2.0","SMEX","MEDE","229000","8104000","-99000","-6535000","12/31/2021","LOLE","","","7/1/2014","6/30/2036","OTHR","78547.24","60496.19","","FRXX","12/31/2021","QUTR","QUTR","1534.22","","","FLIF","4.0999999046326","EURI","3.0999999046326","3","","","","","","","","","","0","0","","UPXX","63054.68","9/30/2021","0","0","","0","100","12/31/2022","","9/30/2021","10/9/2019","","","7/2/2014","0","14502000","","","","20","100","DFLT","1","QUTR","2016","","","","133743","014-630-0090068","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","024-620-0090787","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","158308","","ITH42","CNEO","I56.1.0","RETL","SMAE","1533000","618000","328000","-790000","12/31/2021","LOLE","","","8/24/2016","7/31/2032","OVRD","250000","176404.29","","FRXX","9/30/2020","MNTH","MNTH","2240.88","","","FLFL","6.4000000953674","EURI","4","1","","4","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","8/25/2016","0","1157000","","","","38","100","PERF","1","SEMI","2016","","","","158308","024-620-0090787","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","028-610-0109125","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","287242","11/16/2022","ITH43","ENEO","","RETL","","","","","","","LOLE","","","3/29/2019","","OTHR","","0","","FRXX","","","","","","","","0","","0","","","","","","","","","","","0","0","","","0","","0","0","","0","","","","","","11/16/2022","","","5968.9","","","","","7","","RDMD","1","","2016","","","","287242","028-610-0109125","","549300B0FLNFTFYQDJ30","","IT","549300B0FLNFTFYQDJ30","","","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","034-645-0070145","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","407118","","ITH42","ENEO","A1.2.1","RETL","SMAE","584000","2169000","6000","-178000","12/31/2021","LOLE","","","4/15/2009","6/30/2031","OTHR","360000","195714.5","","FRXX","12/31/2021","SEMI","SEMI","11991.68","","","FLIF","1.7000000476837","EURI","1.5","6","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","10/4/2021","10/9/2019","","","4/16/2009","0","2624000","","","","21","100","RNAR","1","SEMI","2016","","","","407118","034-645-0070145","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","036-610-0108528","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","394904","","ITH35","ENEO","L68.2.0","RETL","MICE","140000","439000","46000","5000","12/31/2021","LOLE","","","1/23/2019","5/31/2023","OTHR","20000","2947.07","","FRXX","6/30/2021","MNTH","MNTH","640.17","","","FLIF","6.8499999046326","EURI","4.9499998092651","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","1/24/2019","0","810000","","","","9","100","PERF","1","QUTR","2016","","","","394904","036-610-0108528","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","036-620-0109392","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","272236","","ITH42","ENEO","I56.1.0","RETL","MICE","535000","0","131000","-75000","12/31/2018","LOLE","","","2/19/2019","9/30/2034","OVRD","500000","54726.68","","FRXX","9/30/2020","MNTH","MNTH","549.58","","","FLIF","4.4000000953674","EURI","2.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","12/31/2019","","2/20/2019","412000","241000","","","","8","100","PERF","1","QUTR","2016","","","","272236","036-620-0109392","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","046-620-0101581","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","142656","","ITH43","ENEO","J63.1.1","RETL","MICE","399000","306000","39000","7000","12/31/2021","LOLE","","","7/9/2018","12/31/2034","OTHR","94000","79069.34","","FRXX","6/30/2021","MNTH","MNTH","804.7","","","FLIF","5.4000000953674","EURI","3.5","1","","","","","","","","","","804.7","0","","","0","","0","0","","0","100","12/31/2022","","","10/9/2019","","","7/10/2018","0","579000","","","","15","100","PERF","1","QUTR","2016","","","","142656","046-620-0101581","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","048-620-0090143","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","29815","","ITH42","ENEO","G46.3.2","SMEX","MEDE","5972000","4617000","498000","0","12/31/2022","LOLE","","","7/1/2015","12/31/2030","OTHR","1279103.54","391359","","FRXX","12/31/2021","QUTR","QUTR","15257.2","","","FXRL","4.25","","","","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/2/2015","0","15019000","","","","17","100","PERF","1","","2016","","","","29815","048-620-0090143","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","12/31/2022","049-610-0112270","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","387898","","ITH42","ENEO","G47.5.1","RETL","MICE","594000","360000","59000","-8000","12/31/2017","LOLE","","","6/27/2019","10/31/2025","OVRD","40000","24171.84","","FRXX","6/30/2021","MNTH","MNTH","880.71","","","FLIF","8.3999996185303","EURI","6.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","6/28/2019","0","1798000","","","","4","100","PERF","1","QUTR","2016","","","","387898","049-610-0112270","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
